"","coefficient"
"mirna_hsa.miR.223.3p",0
"mirna_hsa.miR.223.5p",0
"mirna_hsa.miR.224.3p",0
"mirna_hsa.miR.224.5p",0
"mirna_hsa.miR.2355.3p",0
"mirna_hsa.miR.2355.5p",0
"mirna_hsa.miR.23a.3p",0
"mirna_hsa.miR.23a.5p",0
"mirna_hsa.miR.23b.3p",0
"mirna_hsa.miR.23b.5p",0
"mirna_hsa.miR.24.1.5p",0
"mirna_hsa.miR.24.2.5p",0
"mirna_hsa.miR.24.3p",0
"mirna_hsa.miR.25.3p",0
"mirna_hsa.miR.25.5p",0
"mirna_hsa.miR.26a.1.3p",0
"mirna_hsa.miR.26a.2.3p",0
"mirna_hsa.miR.26a.5p",0
"mirna_hsa.miR.26b.3p",0
"mirna_hsa.miR.26b.5p",0
"mirna_hsa.miR.27a.3p",0
"mirna_hsa.miR.27a.5p",0
"mirna_hsa.miR.27b.3p",0
"mirna_hsa.miR.27b.5p",0
"mirna_hsa.miR.28.3p",0
"mirna_hsa.miR.28.5p",0
"mirna_hsa.miR.296.3p",0
"mirna_hsa.miR.296.5p",0
"mirna_hsa.miR.299.3p",0
"mirna_hsa.miR.299.5p",0
"mirna_hsa.miR.29a.3p",0
"mirna_hsa.miR.29a.5p",0
"mirna_hsa.miR.29b.1.5p",0
"mirna_hsa.miR.29b.2.5p",0
"mirna_hsa.miR.29b.3p",0
"mirna_hsa.miR.29c.3p",0
"mirna_hsa.miR.29c.5p",0
"mirna_hsa.miR.301a.3p",0
"mirna_hsa.miR.301a.5p",0
"mirna_hsa.miR.301b",0
"mirna_hsa.miR.302a.3p",0
"mirna_hsa.miR.302a.5p",0
"mirna_hsa.miR.302b.3p",0
"mirna_hsa.miR.302b.5p",0
"mirna_hsa.miR.302c.3p",0
"mirna_hsa.miR.302c.5p",0
"mirna_hsa.miR.302d.3p",0
"mirna_hsa.miR.302d.5p",0
"mirna_hsa.miR.3065.3p",0
"mirna_hsa.miR.3065.5p",0
"mirna_hsa.miR.3074.5p",0
"mirna_hsa.miR.30a.3p",0
"mirna_hsa.miR.30a.5p",0
"mirna_hsa.miR.30b.3p",0
"mirna_hsa.miR.30b.5p",0
"mirna_hsa.miR.30c.1.3p",0
"mirna_hsa.miR.30c.2.3p",0
"mirna_hsa.miR.30c.5p",0
"mirna_hsa.miR.30d.3p",0
"mirna_hsa.miR.30d.5p",0
"mirna_hsa.miR.30e.3p",0
"mirna_hsa.miR.30e.5p",0
"mirna_hsa.miR.31.3p",0
"mirna_hsa.miR.31.5p",0
"mirna_hsa.miR.3127.5p",0
"mirna_hsa.miR.3130.5p",0
"mirna_hsa.miR.3131",0
"mirna_hsa.miR.3136.5p",0
"mirna_hsa.miR.3150b.3p",0
"mirna_hsa.miR.3154",0
"mirna_hsa.miR.3157.3p",0
"mirna_hsa.miR.3161",0
"mirna_hsa.miR.3170",0
"mirna_hsa.miR.3173.5p",0
"mirna_hsa.miR.3187.3p",0
"mirna_hsa.miR.32.3p",0
"mirna_hsa.miR.32.5p",0
"mirna_hsa.miR.3200.3p",0
"mirna_hsa.miR.320a",0
"mirna_hsa.miR.320b",0
"mirna_hsa.miR.320c",0
"mirna_hsa.miR.320d",0
"mirna_hsa.miR.323a.3p",0
"mirna_hsa.miR.323a.5p",0
"mirna_hsa.miR.323b.3p",0
"mirna_hsa.miR.324.3p",0
"mirna_hsa.miR.324.5p",0
"mirna_hsa.miR.326",0
"mirna_hsa.miR.328.3p",0
"mirna_hsa.miR.329.3p",0
"mirna_hsa.miR.330.3p",0
"mirna_hsa.miR.330.5p",0
"mirna_hsa.miR.331.3p",0
"mirna_hsa.miR.331.5p",0
"mirna_hsa.miR.335.3p",0
"mirna_hsa.miR.335.5p",0
"mirna_hsa.miR.337.3p",0.0105970277306509
"mirna_hsa.miR.338.3p",0
"mirna_hsa.miR.338.5p",0
"mirna_hsa.miR.339.3p",0
"mirna_hsa.miR.339.5p",0
"mirna_hsa.miR.33a.3p",0
"mirna_hsa.miR.33a.5p",0
"mirna_hsa.miR.33b.5p",0
"mirna_hsa.miR.340.3p",0
"mirna_hsa.miR.340.5p",0
"mirna_hsa.miR.342.3p",0
"mirna_hsa.miR.342.5p",0
"mirna_hsa.miR.345.5p",0
"mirna_hsa.miR.346",0
"mirna_hsa.miR.34a.5p",0
"mirna_hsa.miR.34b.3p",0
"mirna_hsa.miR.34b.5p",0
"mirna_hsa.miR.34c.3p",0
"mirna_hsa.miR.34c.5p",0
"mirna_hsa.miR.3605.3p",0
"mirna_hsa.miR.3607.3p",0
"mirna_hsa.miR.3607.5p",0
"mirna_hsa.miR.3609",0
"mirna_hsa.miR.361.3p",0
"mirna_hsa.miR.361.5p",0
"mirna_hsa.miR.3610",0
"mirna_hsa.miR.3613.3p",0
"mirna_hsa.miR.3613.5p",0
"mirna_hsa.miR.3614.5p",0
"mirna_hsa.miR.3615",0
"mirna_hsa.miR.362.3p",0
"mirna_hsa.miR.362.5p",0
"mirna_hsa.miR.3622a.3p",0
"mirna_hsa.miR.363.3p",0
"mirna_hsa.miR.3648",0
"mirna_hsa.miR.3651",0
"mirna_hsa.miR.3653",0
"mirna_hsa.miR.365a.3p",0
"mirna_hsa.miR.365a.5p",0
"mirna_hsa.miR.365b.3p",0
"mirna_hsa.miR.365b.5p",0
"mirna_hsa.miR.3667.5p",0
"mirna_hsa.miR.367.3p",0
"mirna_hsa.miR.3677.3p",0
"mirna_hsa.miR.3678.5p",0
"mirna_hsa.miR.3681.5p",0
"mirna_hsa.miR.3687",0
"mirna_hsa.miR.369.3p",0
"mirna_hsa.miR.369.5p",0
"mirna_hsa.miR.370.3p",0
"mirna_hsa.miR.370.5p",0
"mirna_hsa.miR.371a.3p",0
"mirna_hsa.miR.371a.5p",0
"mirna_hsa.miR.372.3p",0
"mirna_hsa.miR.372.5p",0
"mirna_hsa.miR.373.3p",0
"mirna_hsa.miR.373.5p",0
"mirna_hsa.miR.374a.3p",0
"mirna_hsa.miR.374a.5p",0
"mirna_hsa.miR.374b.3p",0
"mirna_hsa.miR.374b.5p",0
"mirna_hsa.miR.374c.5p",0
"mirna_hsa.miR.375",0
"mirna_hsa.miR.376a.3p",0
"mirna_hsa.miR.376a.5p",0
"mirna_hsa.miR.376b.3p",0
"mirna_hsa.miR.376b.5p",0
"mirna_hsa.miR.376c.3p",0
"mirna_hsa.miR.376c.5p",0
"mirna_hsa.miR.377.3p",0
"mirna_hsa.miR.377.5p",0
"mirna_hsa.miR.378a.3p",0
"mirna_hsa.miR.378a.5p",0
"mirna_hsa.miR.378c",0
"mirna_hsa.miR.378d",0
"mirna_hsa.miR.379.3p",0
"mirna_hsa.miR.379.5p",0
"mirna_hsa.miR.380.3p",0
"mirna_hsa.miR.380.5p",0
"mirna_hsa.miR.381.3p",0
"mirna_hsa.miR.381.5p",0
"mirna_hsa.miR.382.3p",0
"mirna_hsa.miR.382.5p",0
"mirna_hsa.miR.383.5p",0
"mirna_hsa.miR.3913.5p",0
"mirna_hsa.miR.3917",0
"mirna_hsa.miR.3922.3p",0
"mirna_hsa.miR.3923",0
"mirna_hsa.miR.3928.3p",0
"mirna_hsa.miR.3937",0
"mirna_hsa.miR.3940.3p",0
"mirna_hsa.miR.3943",0
"mirna_hsa.miR.409.3p",0
"mirna_hsa.miR.409.5p",0
"mirna_hsa.miR.410.3p",0
"mirna_hsa.miR.410.5p",0
"mirna_hsa.miR.411.3p",0
"mirna_hsa.miR.411.5p",0
"mirna_hsa.miR.412.5p",0
"mirna_hsa.miR.421",0
"mirna_hsa.miR.423.3p",0
"mirna_hsa.miR.423.5p",0
"mirna_hsa.miR.424.3p",0
"mirna_hsa.miR.424.5p",0
"mirna_hsa.miR.425.3p",0
"mirna_hsa.miR.425.5p",0
"mirna_hsa.miR.429",0
"mirna_hsa.miR.431.3p",0
"mirna_hsa.miR.431.5p",0
"mirna_hsa.miR.432.5p",0
"mirna_hsa.miR.4326",0
"mirna_hsa.miR.433.3p",0
"mirna_hsa.miR.433.5p",0
"mirna_hsa.miR.4423.5p",0
"mirna_hsa.miR.4431",0
"mirna_hsa.miR.4445.5p",0
"mirna_hsa.miR.4449",0
"mirna_hsa.miR.4461",0
"mirna_hsa.miR.4473",0
"mirna_hsa.miR.4491",0
"mirna_hsa.miR.449a",0
"mirna_hsa.miR.449b.3p",0
"mirna_hsa.miR.449b.5p",0
"mirna_hsa.miR.449c.5p",0
"mirna_hsa.miR.450a.5p",0
"mirna_hsa.miR.450b.5p",0
"mirna_hsa.miR.451a",0
"mirna_hsa.miR.452.3p",0
"mirna_hsa.miR.452.5p",0
"mirna_hsa.miR.4521",0
"mirna_hsa.miR.454.3p",0
"mirna_hsa.miR.455.3p",0
"mirna_hsa.miR.455.5p",0
"mirna_hsa.miR.4652.5p",0
"mirna_hsa.miR.4661.5p",0
"mirna_hsa.miR.4662a.5p",0
"mirna_hsa.miR.4668.3p",0
"mirna_hsa.miR.4677.3p",0
"mirna_hsa.miR.4709.3p",0
"mirna_hsa.miR.4724.5p",0
"mirna_hsa.miR.4728.3p",0
"mirna_hsa.miR.4746.5p",0
"mirna_hsa.miR.4758.3p",0
"mirna_hsa.miR.4772.3p",0
"mirna_hsa.miR.4772.5p",0
"mirna_hsa.miR.4787.3p",0
"mirna_hsa.miR.4791",0
"mirna_hsa.miR.483.3p",0
"mirna_hsa.miR.483.5p",0
"mirna_hsa.miR.484",0
"mirna_hsa.miR.485.3p",0
"mirna_hsa.miR.485.5p",0
"mirna_hsa.miR.486.3p",0
"mirna_hsa.miR.486.5p",0
"mirna_hsa.miR.487a.3p",0
"mirna_hsa.miR.487a.5p",0
"mirna_hsa.miR.487b.3p",0
"mirna_hsa.miR.487b.5p",0
"mirna_hsa.miR.489.3p",0
"mirna_hsa.miR.490.3p",0
"mirna_hsa.miR.491.3p",0
"mirna_hsa.miR.491.5p",0
"mirna_hsa.miR.493.3p",0
"mirna_hsa.miR.493.5p",0
"mirna_hsa.miR.494.3p",0
"mirna_hsa.miR.495.3p",0
"mirna_hsa.miR.495.5p",0
"mirna_hsa.miR.496",0
"mirna_hsa.miR.497.5p",0
"mirna_hsa.miR.498",0
"mirna_hsa.miR.499a.3p",0
"mirna_hsa.miR.499a.5p",0
"mirna_hsa.miR.5000.3p",0
"mirna_hsa.miR.500a.3p",0
"mirna_hsa.miR.500a.5p",0
"mirna_hsa.miR.500b.3p",0
"mirna_hsa.miR.500b.5p",0
"mirna_hsa.miR.501.3p",0
"mirna_hsa.miR.501.5p",0
"mirna_hsa.miR.502.3p",0
"mirna_hsa.miR.502.5p",0
"mirna_hsa.miR.503.3p",0
"mirna_hsa.miR.503.5p",0
"mirna_hsa.miR.504.5p",0
"mirna_hsa.miR.505.3p",0
"mirna_hsa.miR.505.5p",0
"mirna_hsa.miR.506.3p",0
"mirna_hsa.miR.507",0
"mirna_hsa.miR.508.3p",0
"mirna_hsa.miR.508.5p",0
"mirna_hsa.miR.509.3.5p",0
"mirna_hsa.miR.509.3p",0
"mirna_hsa.miR.511.5p",0
"mirna_hsa.miR.512.3p",0
"mirna_hsa.miR.512.5p",0
"mirna_hsa.miR.513a.3p",0
"mirna_hsa.miR.513a.5p",0
"mirna_hsa.miR.513b.5p",0
"mirna_hsa.miR.513c.3p",0
"mirna_hsa.miR.513c.5p",0
"mirna_hsa.miR.514a.3p",0
"mirna_hsa.miR.514a.5p",0
"mirna_hsa.miR.514b.5p",0
"mirna_hsa.miR.515.3p",0
"mirna_hsa.miR.515.5p",0
"mirna_hsa.miR.516a.5p",0
"mirna_hsa.miR.516b.5p",0
"mirna_hsa.miR.517.5p",0
"mirna_hsa.miR.517a.3p",0
"mirna_hsa.miR.517b.3p",0
"mirna_hsa.miR.517c.3p",0
"mirna_hsa.miR.518a.3p",0
"mirna_hsa.miR.518a.5p",0
"mirna_hsa.miR.518b",0
"mirna_hsa.miR.518c.3p",0
"mirna_hsa.miR.518c.5p",0
"mirna_hsa.miR.518d.3p",0
"mirna_hsa.miR.518e.3p",0
"mirna_hsa.miR.518f.3p",0
"mirna_hsa.miR.518f.5p",0
"mirna_hsa.miR.519a.3p",0
"mirna_hsa.miR.519a.5p",0
"mirna_hsa.miR.519b.3p",0
"mirna_hsa.miR.519c.3p",0
"mirna_hsa.miR.519d.3p",0
"mirna_hsa.miR.519d.5p",0
"mirna_hsa.miR.519e.3p",0
"mirna_hsa.miR.519e.5p",0
"mirna_hsa.miR.520a.3p",0
"mirna_hsa.miR.520a.5p",0
"mirna_hsa.miR.520b",0
"mirna_hsa.miR.520c.3p",0
"mirna_hsa.miR.520d.3p",0
"mirna_hsa.miR.520d.5p",0
"mirna_hsa.miR.520e",0
"mirna_hsa.miR.520f.3p",0
"mirna_hsa.miR.520f.5p",0
"mirna_hsa.miR.520g.3p",0
"mirna_hsa.miR.520g.5p",0
"mirna_hsa.miR.520h",0
"mirna_hsa.miR.521",0
"mirna_hsa.miR.522.3p",0
"mirna_hsa.miR.523.3p",0
"mirna_hsa.miR.524.3p",0
"mirna_hsa.miR.524.5p",0
"mirna_hsa.miR.525.3p",0
"mirna_hsa.miR.525.5p",0
"mirna_hsa.miR.526b.3p",0
"mirna_hsa.miR.526b.5p",0
"mirna_hsa.miR.527",0
"mirna_hsa.miR.532.3p",0
"mirna_hsa.miR.532.5p",0
"mirna_hsa.miR.539.3p",0
"mirna_hsa.miR.539.5p",0
"mirna_hsa.miR.541.3p",0
"mirna_hsa.miR.541.5p",0
"mirna_hsa.miR.542.3p",0
"mirna_hsa.miR.542.5p",0
"mirna_hsa.miR.543",0
"mirna_hsa.miR.548b.3p",0
"mirna_hsa.miR.548d.3p",0
"mirna_hsa.miR.548f.3p",0
"mirna_hsa.miR.548v",0
"mirna_hsa.miR.548x.3p",0
"mirna_hsa.miR.548y",0
"mirna_hsa.miR.550a.3.5p",0
"mirna_hsa.miR.550a.3p",0
"mirna_hsa.miR.550a.5p",0
"mirna_hsa.miR.551a",0
"mirna_hsa.miR.551b.3p",0
"mirna_hsa.miR.552.3p",0
"mirna_hsa.miR.552.5p",0
"mirna_hsa.miR.5584.5p",0
"mirna_hsa.miR.5586.5p",0
"mirna_hsa.miR.5589.3p",0
"mirna_hsa.miR.5589.5p",0
"mirna_hsa.miR.5683",0
"mirna_hsa.miR.5690",0
"mirna_hsa.miR.5698",0
"mirna_hsa.miR.574.3p",0
"mirna_hsa.miR.576.5p",0
"mirna_hsa.miR.577",0
"mirna_hsa.miR.582.3p",0
"mirna_hsa.miR.582.5p",0
"mirna_hsa.miR.584.3p",0
"mirna_hsa.miR.584.5p",0
"mirna_hsa.miR.585.3p",0
"mirna_hsa.miR.589.3p",0
"mirna_hsa.miR.589.5p",0
"mirna_hsa.miR.590.3p",0
"mirna_hsa.miR.590.5p",0
"mirna_hsa.miR.592",0
"mirna_hsa.miR.598.3p",0
"mirna_hsa.miR.6087",0
"mirna_hsa.miR.615.3p",0
"mirna_hsa.miR.616.3p",0
"mirna_hsa.miR.616.5p",0
"mirna_hsa.miR.618",0
"mirna_hsa.miR.624.5p",0
"mirna_hsa.miR.625.3p",0
"mirna_hsa.miR.625.5p",0
"mirna_hsa.miR.627.5p",0
"mirna_hsa.miR.628.3p",0
"mirna_hsa.miR.628.5p",0
"mirna_hsa.miR.629.3p",0
"mirna_hsa.miR.629.5p",0
"mirna_hsa.miR.642a.5p",0
"mirna_hsa.miR.6502.5p",0
"mirna_hsa.miR.6503.3p",0
"mirna_hsa.miR.6503.5p",0
"mirna_hsa.miR.6509.5p",0
"mirna_hsa.miR.651.5p",0
"mirna_hsa.miR.6510.3p",0
"mirna_hsa.miR.6511b.3p",0
"mirna_hsa.miR.652.3p",0
"mirna_hsa.miR.652.5p",0
"mirna_hsa.miR.653.5p",0
"mirna_hsa.miR.654.3p",0
"mirna_hsa.miR.654.5p",0
"mirna_hsa.miR.655.3p",0
"mirna_hsa.miR.656.3p",0
"mirna_hsa.miR.659.5p",0
"mirna_hsa.miR.660.5p",0
"mirna_hsa.miR.664a.3p",0
"mirna_hsa.miR.664a.5p",0
"mirna_hsa.miR.664b.3p",0
"mirna_hsa.miR.668.3p",0
"mirna_hsa.miR.670.3p",0
"mirna_hsa.miR.671.3p",0
"mirna_hsa.miR.671.5p",0
"mirna_hsa.miR.6715a.3p",0
"mirna_hsa.miR.6715b.3p",0
"mirna_hsa.miR.6718.5p",0
"mirna_hsa.miR.6720.3p",0
"mirna_hsa.miR.675.3p",0
"mirna_hsa.miR.676.3p",0
"mirna_hsa.miR.6806.3p",0
"mirna_hsa.miR.6808.3p",0
"mirna_hsa.miR.6842.3p",0
"mirna_hsa.miR.6892.5p",0
"mirna_hsa.miR.7.1.3p",0
"mirna_hsa.miR.7.2.3p",0
"mirna_hsa.miR.7.5p",0
"mirna_hsa.miR.708.3p",0
"mirna_hsa.miR.708.5p",0
"mirna_hsa.miR.744.3p",0
"mirna_hsa.miR.744.5p",0
"mirna_hsa.miR.758.3p",0
"mirna_hsa.miR.758.5p",0
"mirna_hsa.miR.760",0
"mirna_hsa.miR.7641",0
"mirna_hsa.miR.766.3p",0
"mirna_hsa.miR.767.3p",0
"mirna_hsa.miR.767.5p",0
"mirna_hsa.miR.769.3p",0
"mirna_hsa.miR.769.5p",0
"mirna_hsa.miR.770.5p",0
"mirna_hsa.miR.7702",0
"mirna_hsa.miR.7704",0
"mirna_hsa.miR.7706",0
"mirna_hsa.miR.7974",0
"mirna_hsa.miR.802",0
"mirna_hsa.miR.873.5p",0
"mirna_hsa.miR.874.3p",0
"mirna_hsa.miR.877.5p",0
"mirna_hsa.miR.885.3p",0
"mirna_hsa.miR.885.5p",0
"mirna_hsa.miR.887.3p",0
"mirna_hsa.miR.887.5p",0
"mirna_hsa.miR.888.5p",0
"mirna_hsa.miR.889.3p",0
"mirna_hsa.miR.890",0
"mirna_hsa.miR.891a.5p",0
"mirna_hsa.miR.891b",0
"mirna_hsa.miR.892a",0
"mirna_hsa.miR.892b",0
"mirna_hsa.miR.892c.3p",0
"mirna_hsa.miR.9.3p",0
"mirna_hsa.miR.9.5p",0
"mirna_hsa.miR.92a.1.5p",0
"mirna_hsa.miR.92a.3p",0
"mirna_hsa.miR.92b.3p",0
"mirna_hsa.miR.92b.5p",0
"mirna_hsa.miR.93.3p",0
"mirna_hsa.miR.93.5p",0
"mirna_hsa.miR.934",0
"mirna_hsa.miR.935",0
"mirna_hsa.miR.937.3p",0
"mirna_hsa.miR.940",0
"mirna_hsa.miR.942.3p",0
"mirna_hsa.miR.942.5p",0
"mirna_hsa.miR.944",0
"mirna_hsa.miR.95.3p",0
"mirna_hsa.miR.96.3p",0
"mirna_hsa.miR.96.5p",0
"mirna_hsa.miR.98.3p",0
"mirna_hsa.miR.98.5p",0
"mirna_hsa.miR.99a.3p",0
"mirna_hsa.miR.99a.5p",0
"mirna_hsa.miR.99b.3p",0
"mirna_hsa.miR.99b.5p",0
"cna_log2_A1CF",0
"cna_log2_ABCG2",0
"cna_log2_ABI1",0
"cna_log2_ABI2",0
"cna_log2_ABL1",0
"cna_log2_ABL2",0
"cna_log2_ACHE",0
"cna_log2_ACKR3",0
"cna_log2_ACSL3",0
"cna_log2_ACSL6",0
"cna_log2_ACTN4",0
"cna_log2_ACVR1",0
"cna_log2_ACVR1B",0
"cna_log2_ACVR1C",0
"cna_log2_ACVR2A",0
"cna_log2_ACY1",0
"cna_log2_ADAM28",0
"cna_log2_ADAM9",0
"cna_log2_ADAMTS18",0
"cna_log2_ADAMTS8",0
"cna_log2_ADAMTS9",0
"cna_log2_ADAMTS9.AS2",0
"cna_log2_ADARB1",0
"cna_log2_ADPRH",0
"cna_log2_ADRBK2",0
"cna_log2_AFAP1L2",0
"cna_log2_AFF1",0
"cna_log2_AFF3",0
"cna_log2_AFF4",0
"cna_log2_AGAP2",0
"cna_log2_AGFG1",0
"cna_log2_AGRN",0
"cna_log2_AGTR1",0
"cna_log2_AHCYL1",0
"cna_log2_AHI1",0
"cna_log2_AHNAK",0
"cna_log2_AHR",0
"cna_log2_AHRR",0
"cna_log2_AIF1",0
"cna_log2_AIM2",0
"cna_log2_AIMP1",0
"cna_log2_AIMP2",0
"cna_log2_AIP",0
"cna_log2_AJAP1",0
"cna_log2_AJUBA",0
"cna_log2_AKAP12",0
"cna_log2_AKAP13",0
"cna_log2_AKAP9",0
"cna_log2_AKIRIN2",0
"cna_log2_AKR1B1",0
"cna_log2_AKT1",0
"cna_log2_AKT2",0
"cna_log2_AKT3",0
"cna_log2_AKTIP",0
"cna_log2_ALB",0
"cna_log2_ALDH1A1",0
"cna_log2_ALDH1A2",0
"cna_log2_ALDH2",0
"cna_log2_ALK",0
"cna_log2_ALOX15",0
"cna_log2_ALOX15B",0
"cna_log2_ALPL",0
"cna_log2_AMER1",0
"cna_log2_AMH",0
"cna_log2_ANAPC1",0
"cna_log2_ANGPTL4",0
"cna_log2_ANK1",0
"cna_log2_ANP32A",0
"cna_log2_ANP32C",0
"cna_log2_ANP32D",0
"cna_log2_ANXA1",0
"cna_log2_ANXA7",0
"cna_log2_APAF1",0
"cna_log2_APC",0
"cna_log2_APITD1",0
"cna_log2_APOB",0
"cna_log2_APOBEC3B",0
"cna_log2_AQP1",0
"cna_log2_AR",0
"cna_log2_ARAF",0
"cna_log2_ARF1",0
"cna_log2_ARG1",0
"cna_log2_ARHGAP26",0
"cna_log2_ARHGAP29",0
"cna_log2_ARHGAP35",0
"cna_log2_ARHGAP5",0
"cna_log2_ARHGEF1",0
"cna_log2_ARHGEF10",0
"cna_log2_ARHGEF10L",0
"cna_log2_ARHGEF12",0
"cna_log2_ARHGEF2",0
"cna_log2_ARHGEF5",0
"cna_log2_ARID1A",0
"cna_log2_ARID1B",0
"cna_log2_ARID2",0
"cna_log2_ARID3A",0
"cna_log2_ARID5B",0
"cna_log2_ARL11",0
"cna_log2_ARL6IP5",0
"cna_log2_ARMC10",0
"cna_log2_ARMC5",0
"cna_log2_ARNT",0
"cna_log2_ARNTL",0
"cna_log2_ASCL1",0
"cna_log2_ASPSCR1",0
"cna_log2_ASS1",0
"cna_log2_ASXL1",0
"cna_log2_ASXL2",0
"cna_log2_ATF1",0
"cna_log2_ATF3",0
"cna_log2_ATF7IP",0
"cna_log2_ATIC",0
"cna_log2_ATM",0
"cna_log2_ATMIN",0
"cna_log2_ATP1A1",0
"cna_log2_ATP2B3",0
"cna_log2_ATR",0
"cna_log2_ATRX",0
"cna_log2_ATXN3",0
"cna_log2_AURKA",0
"cna_log2_AXIN1",0
"cna_log2_AXIN2",0
"cna_log2_AXL",0
"cna_log2_AZGP1",0
"cna_log2_B2M",0
"cna_log2_BAALC",0
"cna_log2_BAIAP2L1",0
"cna_log2_BANP",0
"cna_log2_BAP1",0
"cna_log2_BARD1",0
"cna_log2_BASP1",0
"cna_log2_BATF2",0
"cna_log2_BAX",0
"cna_log2_BAZ1A",0
"cna_log2_BBC3",0
"cna_log2_BCAR4",0
"cna_log2_BCKDHB",0
"cna_log2_BCL10",0
"cna_log2_BCL11A",0
"cna_log2_BCL11B",0
"cna_log2_BCL2",0
"cna_log2_BCL2A1",0
"cna_log2_BCL2L1",0
"cna_log2_BCL2L11",0
"cna_log2_BCL2L12",0
"cna_log2_BCL3",0
"cna_log2_BCL6",0
"cna_log2_BCL6B",0
"cna_log2_BCL7A",0
"cna_log2_BCL9",0
"cna_log2_BCL9L",0
"cna_log2_BCLAF1",0
"cna_log2_BCOR",0
"cna_log2_BCORL1",0
"cna_log2_BCR",0
"cna_log2_BECN1",0
"cna_log2_BEX2",0
"cna_log2_BHLHE41",0
"cna_log2_BIK",0
"cna_log2_BIN1",0
"cna_log2_BIRC2",0
"cna_log2_BIRC3",0
"cna_log2_BIRC5",0
"cna_log2_BIRC6",0
"cna_log2_BLCAP",0
"cna_log2_BLID",0
"cna_log2_BLK",0
"cna_log2_BLM",0
"cna_log2_BLNK",0
"cna_log2_BMF",0
"cna_log2_BMI1",0
"cna_log2_BMP10",0
"cna_log2_BMP2",0
"cna_log2_BMP4",0
"cna_log2_BMP5",0
"cna_log2_BMP7",0
"cna_log2_BMPR1A",0
"cna_log2_BMPR2",0
"cna_log2_BNIP3L",0
"cna_log2_BOC",0
"cna_log2_BRAF",0
"cna_log2_BRCA1",0
"cna_log2_BRCA2",0
"cna_log2_BRD3",0
"cna_log2_BRD4",0
"cna_log2_BRD7",0
"cna_log2_BRF1",0
"cna_log2_BRF2",0
"cna_log2_BRINP1",0
"cna_log2_BRIP1",0
"cna_log2_BRMS1",0
"cna_log2_BRSK1",0
"cna_log2_BTG1",0
"cna_log2_BTG2",0
"cna_log2_BTG3",0
"cna_log2_BTG4",0
"cna_log2_BTK",0
"cna_log2_BUB1B",0
"cna_log2_C15orf65",0
"cna_log2_C2orf40",0
"cna_log2_CABIN1",0
"cna_log2_CABLES1",0
"cna_log2_CACNA1A",0
"cna_log2_CACNA1D",0
"cna_log2_CACNA2D3",0
"cna_log2_CADM1",0
"cna_log2_CADM2",0
"cna_log2_CADM3",0
"cna_log2_CADM4",0
"cna_log2_CALR",0
"cna_log2_CAMK1D",0
"cna_log2_CAMK2N1",0
"cna_log2_CAMTA1",0
"cna_log2_CANT1",0
"cna_log2_CAPG",0
"cna_log2_CARD11",0
"cna_log2_CARS",0
"cna_log2_CASC1",0
"cna_log2_CASC2",0
"cna_log2_CASP2",0
"cna_log2_CASP3",0
"cna_log2_CASP5",0
"cna_log2_CASP8",0
"cna_log2_CASP9",0
"cna_log2_CAT",0
"cna_log2_CAV1",0
"cna_log2_CBFA2T3",0
"cna_log2_CBFB",0
"cna_log2_CBL",0
"cna_log2_CBLB",0
"cna_log2_CBLC",0
"cna_log2_CBLL1",0
"cna_log2_CBWD3",0
"cna_log2_CBX5",0
"cna_log2_CBX7",0
"cna_log2_CBX8",0
"cna_log2_CCAR1",0
"cna_log2_CCAR2",0
"cna_log2_CCDC136",0
"cna_log2_CCDC154",0
"cna_log2_CCDC28A",0
"cna_log2_CCDC6",0
"cna_log2_CCDC67",0
"cna_log2_CCNB1",0
"cna_log2_CCNB1IP1",0
"cna_log2_CCNB2",0
"cna_log2_CCNC",0
"cna_log2_CCND1",0
"cna_log2_CCND2",0
"cna_log2_CCND3",0
"cna_log2_CCNDBP1",0
"cna_log2_CCNE1",0
"cna_log2_CCNL1",0
"cna_log2_CCR4",0
"cna_log2_CCR7",0
"cna_log2_CD209",0
"cna_log2_CD274",0
"cna_log2_CD28",0
"cna_log2_CD4",0
"cna_log2_CD44",0
"cna_log2_CD70",0
"cna_log2_CD74",0
"cna_log2_CD79A",0
"cna_log2_CD79B",0
"cna_log2_CD82",0
"cna_log2_CDC25A",0
"cna_log2_CDC25C",0
"cna_log2_CDC5L",0
"cna_log2_CDC6",0
"cna_log2_CDC73",0
"cna_log2_CDCP1",0
"cna_log2_CDH1",0
"cna_log2_CDH10",0
"cna_log2_CDH11",0
"cna_log2_CDH13",0
"cna_log2_CDH17",0
"cna_log2_CDH4",0
"cna_log2_CDH5",0
"cna_log2_CDK1",0
"cna_log2_CDK12",0
"cna_log2_CDK14",0
"cna_log2_CDK2",0
"cna_log2_CDK2AP1",0
"cna_log2_CDK4",0
"cna_log2_CDK5R2",0
"cna_log2_CDK6",0
"cna_log2_CDK8",0
"cna_log2_CDKN1A",0
"cna_log2_CDKN1B",0
"cna_log2_CDKN1C",0
"cna_log2_CDKN2A",0
"cna_log2_CDKN2B",0
"cna_log2_CDKN2C",0
"cna_log2_CDKN3",0
"cna_log2_CDO1",0
"cna_log2_CDON",0
"cna_log2_CDX2",0
"cna_log2_CEACAM1",0
"cna_log2_CEACAM6",0
"cna_log2_CEBPA",0
"cna_log2_CEBPD",0
"cna_log2_CENPW",0
"cna_log2_CEP89",0
