"","coefficient"
"metilation_STK10",0
"metilation_STK11",0
"metilation_STMN1",0
"metilation_STRA6",0
"metilation_STRADA",0
"metilation_STRN",0
"metilation_STUB1",0
"metilation_STYK1",0
"metilation_SUFU",0
"metilation_SUZ12",0
"metilation_SWAP70",0
"metilation_SYK",0
"metilation_SYNM",0
"metilation_SYNPO2",0
"metilation_SYT1",0
"metilation_TAC1",0
"metilation_TACSTD2",0
"metilation_TAF15",0
"metilation_TAGLN",0
"metilation_TAL1",0
"metilation_TAL2",0
"metilation_TALDO1",0
"metilation_TAT",0
"metilation_TBC1D1",0
"metilation_TBC1D3C",0
"metilation_TBC1D7",0
"metilation_TBL2",0
"metilation_TBRG1",0
"metilation_TBX2",0
"metilation_TBX3",0
"metilation_TBX5",0
"metilation_TCEA1",0
"metilation_TCEB1",0
"metilation_TCEB3",0
"metilation_TCF3",0
"metilation_TCF4",0
"metilation_TCF7L2",0
"metilation_TCHP",0
"metilation_TCL1B",0
"metilation_TCP1",0
"metilation_TERT",0
"metilation_TES",0
"metilation_TET1",0
"metilation_TET2",0
"metilation_TFAP2A",0
"metilation_TFCP2",0
"metilation_TFE3",0
"metilation_TFEB",0
"metilation_TFG",0
"metilation_TFPI2",0
"metilation_TFRC",0
"metilation_TGFB1",0
"metilation_TGFBI",0
"metilation_TGFBR2",0
"metilation_TGFBR3",0
"metilation_TGIF1",0
"metilation_TGM3",0
"metilation_THBD",0
"metilation_THBS1",0
"metilation_THRA",0
"metilation_THRAP3",0
"metilation_THRB",0
"metilation_THSD1",0
"metilation_THY1",0
"metilation_TLR4",0
"metilation_TLX3",0
"metilation_TMEFF1",0
"metilation_TMEFF2",0
"metilation_TMEM140",0
"metilation_TMPRSS2",0
"metilation_TMPRSS6",0
"metilation_TNC",0
"metilation_TNFAIP3",0
"metilation_TNFAIP8L2",0
"metilation_TNFRSF10A",0
"metilation_TNFRSF10B",0
"metilation_TNFRSF12A",0
"metilation_TNFRSF17",0
"metilation_TNFRSF18",0
"metilation_TNFRSF1B",0
"metilation_TNFSF9",0
"metilation_TNK1",0
"metilation_TNS4",0
"metilation_TOP1",0
"metilation_TOPORS",0
"metilation_TP53BP1",0
"metilation_TP53BP2",0
"metilation_TP53INP1",0
"metilation_TP63",0
"metilation_TP73",0
"metilation_TPD52",0
"metilation_TPM3",0
"metilation_TPM4",0
"metilation_TRAF3",0
"metilation_TRAF6",0
"metilation_TRIB1",0
"metilation_TRIB2",0
"metilation_TRIM15",0
"metilation_TRIM24",0
"metilation_TRIM27",0
"metilation_TRIM28",0
"metilation_TRIM3",0
"metilation_TRIM31",0
"metilation_TRIM33",0
"metilation_TRIM62",0
"metilation_TRIM8",0
"metilation_TRIO",0
"metilation_TRIP11",0
"metilation_TRRAP",0
"metilation_TSC1",0
"metilation_TSC2",0
"metilation_TSC22D1",0
"metilation_TSG101",0
"metilation_TSHR",0
"metilation_TSLP",0
"metilation_TSPAN1",0
"metilation_TSPAN13",0
"metilation_TTF1",0
"metilation_TUSC2",0
"metilation_TWIST1",0
"metilation_TXN",0
"metilation_TXNIP",0
"metilation_TYRP1",0
"metilation_U2AF1",0
"metilation_UBE2C",0
"metilation_UBE3C",0
"metilation_UBE4B",0
"metilation_UCHL1",0
"metilation_UHRF1",0
"metilation_UHRF2",0
"metilation_UIMC1",0
"metilation_UNC5A",0
"metilation_UNC5B",0
"metilation_UNC5C",0
"metilation_USP33",0
"metilation_USP4",0
"metilation_USP44",0
"metilation_USP6",0
"metilation_USP8",0
"metilation_USP9X",0
"metilation_UVRAG",0
"metilation_VAV1",0
"metilation_VAV2",0
"metilation_VAV3",0
"metilation_VDR",0
"metilation_VEGFA",0
"metilation_VHL",0
"metilation_VIL1",0
"metilation_VIM",0
"metilation_VPS53",0
"metilation_VSNL1",0
"metilation_VWA5A",0
"metilation_WAS",0
"metilation_WDR11",0
"metilation_WFDC1",0
"metilation_WHSC1",0
"metilation_WHSC1L1",0
"metilation_WIF1",0
"metilation_WISP1",0
"metilation_WISP3",0
"metilation_WNK2",0
"metilation_WNT1",0
"metilation_WNT10A",0
"metilation_WNT10B",0
"metilation_WNT11",0
"metilation_WNT2",0
"metilation_WNT3",0
"metilation_WNT5A",0
"metilation_WNT7A",0
"metilation_WT1",0
"metilation_WWOX",0
"metilation_WWTR1",0
"metilation_XAF1",0
"metilation_XIAP",0
"metilation_XPA",0
"metilation_XPO1",0
"metilation_XRCC5",0
"metilation_YAP1",0
"metilation_YBX1",0
"metilation_YEATS4",0
"metilation_YES1",0
"metilation_YWHAE",0
"metilation_YWHAG",0
"metilation_YWHAQ",0
"metilation_YWHAZ",0
"metilation_YY1",0
"metilation_ZBTB16",0
"metilation_ZBTB20",0
"metilation_ZBTB48",0
"metilation_ZBTB7A",0
"metilation_ZBTB7B",0
"metilation_ZC3H10",0
"metilation_ZC3H12A",0
"metilation_ZCCHC12",0
"metilation_ZFHX3",0
"metilation_ZFP36",0
"metilation_ZFP36L1",0
"metilation_ZFP82",0
"metilation_ZHX2",0
"metilation_ZIC1",0
"metilation_ZIC2",0
"metilation_ZMYM2",0
"metilation_ZMYND10",0
"metilation_ZMYND11",0
"metilation_ZNF133",0
"metilation_ZNF185",0
"metilation_ZNF331",0
"metilation_ZNF384",0
"metilation_ZNF703",0
"metilation_ZNHIT6",0
"metilation_ZRSR2",0
"metilation_ZYX",0
"mirna_hsa.let.7a.2.3p",0
"mirna_hsa.let.7a.3p",0
"mirna_hsa.let.7a.5p",0
"mirna_hsa.let.7b.3p",0
"mirna_hsa.let.7b.5p",0
"mirna_hsa.let.7c.3p",0
"mirna_hsa.let.7c.5p",0
"mirna_hsa.let.7d.3p",0
"mirna_hsa.let.7d.5p",0
"mirna_hsa.let.7e.3p",0
"mirna_hsa.let.7e.5p",0
"mirna_hsa.let.7f.1.3p",0
"mirna_hsa.let.7f.5p",0
"mirna_hsa.let.7g.3p",0
"mirna_hsa.let.7g.5p",0
"mirna_hsa.let.7i.3p",0
"mirna_hsa.let.7i.5p",0
"mirna_hsa.miR.1",0
"mirna_hsa.miR.100.5p",0
"mirna_hsa.miR.101.3p",0
"mirna_hsa.miR.101.5p",0
"mirna_hsa.miR.103a.2.5p",0
"mirna_hsa.miR.103a.3p",0
"mirna_hsa.miR.105.3p",0
"mirna_hsa.miR.105.5p",0
"mirna_hsa.miR.106a.5p",0
"mirna_hsa.miR.106b.3p",0
"mirna_hsa.miR.106b.5p",0
"mirna_hsa.miR.107",0
"mirna_hsa.miR.10a.3p",0
"mirna_hsa.miR.10a.5p",0
"mirna_hsa.miR.10b.3p",0
"mirna_hsa.miR.10b.5p",0
"mirna_hsa.miR.1179",0
"mirna_hsa.miR.1180.3p",0
"mirna_hsa.miR.1185.1.3p",0
"mirna_hsa.miR.1197",0
"mirna_hsa.miR.122.3p",0
"mirna_hsa.miR.122.5p",0
"mirna_hsa.miR.1224.5p",0
"mirna_hsa.miR.1226.3p",0
"mirna_hsa.miR.1228.3p",0
"mirna_hsa.miR.1229.3p",0
"mirna_hsa.miR.124.3p",0
"mirna_hsa.miR.1247.3p",0
"mirna_hsa.miR.1247.5p",0
"mirna_hsa.miR.1248",0
"mirna_hsa.miR.1249",0
"mirna_hsa.miR.1250.5p",0
"mirna_hsa.miR.1251.3p",0
"mirna_hsa.miR.1251.5p",0
"mirna_hsa.miR.1254",0
"mirna_hsa.miR.1258",0
"mirna_hsa.miR.125a.3p",0
"mirna_hsa.miR.125a.5p",0
"mirna_hsa.miR.125b.1.3p",0
"mirna_hsa.miR.125b.2.3p",0
"mirna_hsa.miR.125b.5p",0
"mirna_hsa.miR.126.3p",0
"mirna_hsa.miR.126.5p",0
"mirna_hsa.miR.1262",0
"mirna_hsa.miR.1266.5p",0
"mirna_hsa.miR.1269a",0
"mirna_hsa.miR.1269b",0
"mirna_hsa.miR.127.3p",0
"mirna_hsa.miR.127.5p",0
"mirna_hsa.miR.1270",0
"mirna_hsa.miR.1271.5p",0
"mirna_hsa.miR.1275",0
"mirna_hsa.miR.1277.3p",0
"mirna_hsa.miR.128.1.5p",0
"mirna_hsa.miR.128.3p",0
"mirna_hsa.miR.1283",0
"mirna_hsa.miR.1287.3p",0
"mirna_hsa.miR.1287.5p",0
"mirna_hsa.miR.129.1.3p",0
"mirna_hsa.miR.129.2.3p",0
"mirna_hsa.miR.129.5p",0
"mirna_hsa.miR.1291",0
"mirna_hsa.miR.1292.5p",0
"mirna_hsa.miR.1293",0
"mirna_hsa.miR.1295a",0
"mirna_hsa.miR.1295b.5p",0
"mirna_hsa.miR.1296.5p",0
"mirna_hsa.miR.1301.3p",0
"mirna_hsa.miR.1306.3p",0
"mirna_hsa.miR.1306.5p",0
"mirna_hsa.miR.1307.3p",0
"mirna_hsa.miR.1307.5p",0
"mirna_hsa.miR.130a.3p",0
"mirna_hsa.miR.130a.5p",0
"mirna_hsa.miR.130b.3p",0
"mirna_hsa.miR.130b.5p",0
"mirna_hsa.miR.132.3p",0
"mirna_hsa.miR.132.5p",0
"mirna_hsa.miR.1323",0
"mirna_hsa.miR.133a.3p",0
"mirna_hsa.miR.133a.5p",0
"mirna_hsa.miR.133b",0
"mirna_hsa.miR.134.3p",0
"mirna_hsa.miR.134.5p",0
"mirna_hsa.miR.1343.3p",0
"mirna_hsa.miR.135a.3p",0
"mirna_hsa.miR.135a.5p",0
"mirna_hsa.miR.135b.3p",0
"mirna_hsa.miR.135b.5p",0
"mirna_hsa.miR.136.3p",0
"mirna_hsa.miR.136.5p",0
"mirna_hsa.miR.137",0
"mirna_hsa.miR.138.1.3p",0
"mirna_hsa.miR.138.5p",0
"mirna_hsa.miR.139.3p",0
"mirna_hsa.miR.139.5p",0
"mirna_hsa.miR.140.3p",0
"mirna_hsa.miR.140.5p",0
"mirna_hsa.miR.141.3p",0
"mirna_hsa.miR.141.5p",0
"mirna_hsa.miR.142.3p",0
"mirna_hsa.miR.142.5p",0
"mirna_hsa.miR.143.3p",0
"mirna_hsa.miR.143.5p",0
"mirna_hsa.miR.144.3p",0
"mirna_hsa.miR.144.5p",0
"mirna_hsa.miR.145.3p",0
"mirna_hsa.miR.145.5p",0
"mirna_hsa.miR.1468.5p",0
"mirna_hsa.miR.146a.3p",0
"mirna_hsa.miR.146a.5p",0
"mirna_hsa.miR.146b.3p",0
"mirna_hsa.miR.146b.5p",0
"mirna_hsa.miR.148a.3p",0
"mirna_hsa.miR.148a.5p",0
"mirna_hsa.miR.148b.3p",0
"mirna_hsa.miR.148b.5p",0
"mirna_hsa.miR.149.3p",0
"mirna_hsa.miR.149.5p",0
"mirna_hsa.miR.150.3p",0
"mirna_hsa.miR.150.5p",0
"mirna_hsa.miR.151a.3p",0
"mirna_hsa.miR.151a.5p",0
"mirna_hsa.miR.151b",0
"mirna_hsa.miR.152.3p",0
"mirna_hsa.miR.153.3p",0
"mirna_hsa.miR.153.5p",0
"mirna_hsa.miR.1537.5p",0
"mirna_hsa.miR.154.3p",0
"mirna_hsa.miR.154.5p",0
"mirna_hsa.miR.155.3p",0
"mirna_hsa.miR.155.5p",0
"mirna_hsa.miR.15a.5p",0
"mirna_hsa.miR.15b.3p",0
"mirna_hsa.miR.15b.5p",0
"mirna_hsa.miR.16.1.3p",0
"mirna_hsa.miR.16.2.3p",0
"mirna_hsa.miR.16.5p",0
"mirna_hsa.miR.17.3p",0
"mirna_hsa.miR.17.5p",0
"mirna_hsa.miR.181a.2.3p",0
"mirna_hsa.miR.181a.3p",0
"mirna_hsa.miR.181a.5p",0
"mirna_hsa.miR.181b.3p",0
"mirna_hsa.miR.181b.5p",0
"mirna_hsa.miR.181c.3p",0
"mirna_hsa.miR.181c.5p",0
"mirna_hsa.miR.181d.5p",0
"mirna_hsa.miR.182.5p",0
"mirna_hsa.miR.183.3p",0
"mirna_hsa.miR.183.5p",0
"mirna_hsa.miR.184",0
"mirna_hsa.miR.185.3p",0
"mirna_hsa.miR.185.5p",0
"mirna_hsa.miR.186.5p",0
"mirna_hsa.miR.187.3p",0
"mirna_hsa.miR.188.3p",0
"mirna_hsa.miR.188.5p",0
"mirna_hsa.miR.18a.3p",0
"mirna_hsa.miR.18a.5p",0
"mirna_hsa.miR.18b.3p",0
"mirna_hsa.miR.190a.5p",0
"mirna_hsa.miR.190b",0
"mirna_hsa.miR.191.3p",0
"mirna_hsa.miR.191.5p",0
"mirna_hsa.miR.1911.5p",0
"mirna_hsa.miR.192.3p",0
"mirna_hsa.miR.192.5p",0
"mirna_hsa.miR.193a.3p",0
"mirna_hsa.miR.193a.5p",0
"mirna_hsa.miR.193b.3p",0
"mirna_hsa.miR.193b.5p",0
"mirna_hsa.miR.194.3p",0
"mirna_hsa.miR.194.5p",0
"mirna_hsa.miR.195.3p",0
"mirna_hsa.miR.195.5p",0
"mirna_hsa.miR.196a.5p",0
"mirna_hsa.miR.196b.3p",0
"mirna_hsa.miR.196b.5p",0
"mirna_hsa.miR.197.3p",0
"mirna_hsa.miR.1976",0
"mirna_hsa.miR.199a.3p",0
"mirna_hsa.miR.199a.5p",0
"mirna_hsa.miR.199b.3p",0
"mirna_hsa.miR.199b.5p",0
"mirna_hsa.miR.19a.3p",0
"mirna_hsa.miR.19b.1.5p",0
"mirna_hsa.miR.19b.3p",0
"mirna_hsa.miR.200a.3p",0
"mirna_hsa.miR.200a.5p",0
"mirna_hsa.miR.200b.3p",0
"mirna_hsa.miR.200b.5p",0
"mirna_hsa.miR.200c.3p",0
"mirna_hsa.miR.200c.5p",0
"mirna_hsa.miR.202.5p",0
"mirna_hsa.miR.203a",0
"mirna_hsa.miR.203b.3p",0
"mirna_hsa.miR.204.3p",0
"mirna_hsa.miR.204.5p",0
"mirna_hsa.miR.205.5p",0
"mirna_hsa.miR.206",0
"mirna_hsa.miR.20a.3p",0
"mirna_hsa.miR.20a.5p",0
"mirna_hsa.miR.20b.3p",0
"mirna_hsa.miR.20b.5p",0
"mirna_hsa.miR.21.3p",0
"mirna_hsa.miR.21.5p",0
"mirna_hsa.miR.210.3p",0
"mirna_hsa.miR.210.5p",0
"mirna_hsa.miR.2110",0
"mirna_hsa.miR.212.3p",0
"mirna_hsa.miR.214.3p",0
"mirna_hsa.miR.214.5p",0
"mirna_hsa.miR.215.3p",0
"mirna_hsa.miR.215.5p",0
"mirna_hsa.miR.216a.3p",0
"mirna_hsa.miR.216a.5p",0
"mirna_hsa.miR.216b.5p",0
"mirna_hsa.miR.217",0
"mirna_hsa.miR.218.5p",0
"mirna_hsa.miR.219a.1.3p",0
"mirna_hsa.miR.219a.2.3p",0
"mirna_hsa.miR.219a.5p",0
"mirna_hsa.miR.22.3p",0
"mirna_hsa.miR.22.5p",0
"mirna_hsa.miR.221.3p",0
"mirna_hsa.miR.221.5p",0
"mirna_hsa.miR.222.3p",0
"mirna_hsa.miR.222.5p",0
"mirna_hsa.miR.223.3p",0
"mirna_hsa.miR.223.5p",0
"mirna_hsa.miR.224.3p",0
"mirna_hsa.miR.224.5p",0
"mirna_hsa.miR.2355.3p",0
"mirna_hsa.miR.2355.5p",0
"mirna_hsa.miR.23a.3p",0
"mirna_hsa.miR.23a.5p",0
"mirna_hsa.miR.23b.3p",0
"mirna_hsa.miR.23b.5p",0
"mirna_hsa.miR.24.1.5p",0
"mirna_hsa.miR.24.2.5p",0
"mirna_hsa.miR.24.3p",0
"mirna_hsa.miR.25.3p",0
"mirna_hsa.miR.25.5p",0
"mirna_hsa.miR.26a.1.3p",0
"mirna_hsa.miR.26a.2.3p",0
"mirna_hsa.miR.26a.5p",0
"mirna_hsa.miR.26b.3p",0
"mirna_hsa.miR.26b.5p",0
"mirna_hsa.miR.27a.3p",0
"mirna_hsa.miR.27a.5p",0
"mirna_hsa.miR.27b.3p",0
"mirna_hsa.miR.27b.5p",0
"mirna_hsa.miR.28.3p",0
"mirna_hsa.miR.28.5p",0
"mirna_hsa.miR.296.3p",0
"mirna_hsa.miR.296.5p",0
"mirna_hsa.miR.299.3p",0
"mirna_hsa.miR.299.5p",0
"mirna_hsa.miR.29a.3p",0
"mirna_hsa.miR.29a.5p",0
"mirna_hsa.miR.29b.1.5p",0
"mirna_hsa.miR.29b.2.5p",0
"mirna_hsa.miR.29b.3p",0
"mirna_hsa.miR.29c.3p",0
"mirna_hsa.miR.29c.5p",0
"mirna_hsa.miR.301a.3p",0
"mirna_hsa.miR.301a.5p",0
"mirna_hsa.miR.301b",0
"mirna_hsa.miR.302a.3p",0
"mirna_hsa.miR.302a.5p",0
"mirna_hsa.miR.302b.3p",0
"mirna_hsa.miR.302b.5p",0
"mirna_hsa.miR.302c.3p",0
"mirna_hsa.miR.302c.5p",0
"mirna_hsa.miR.302d.3p",0
"mirna_hsa.miR.302d.5p",0
"mirna_hsa.miR.3065.3p",0
"mirna_hsa.miR.3065.5p",0
"mirna_hsa.miR.3074.5p",0
"mirna_hsa.miR.30a.3p",0
"mirna_hsa.miR.30a.5p",0
"mirna_hsa.miR.30b.3p",0
"mirna_hsa.miR.30b.5p",0
"mirna_hsa.miR.30c.1.3p",0
"mirna_hsa.miR.30c.2.3p",0
"mirna_hsa.miR.30c.5p",0
"mirna_hsa.miR.30d.3p",0
"mirna_hsa.miR.30d.5p",0
"mirna_hsa.miR.30e.3p",0
"mirna_hsa.miR.30e.5p",0
"mirna_hsa.miR.31.3p",0
"mirna_hsa.miR.31.5p",0
"mirna_hsa.miR.3127.5p",0
"mirna_hsa.miR.3130.5p",0
"mirna_hsa.miR.3131",0
"mirna_hsa.miR.3136.5p",0
"mirna_hsa.miR.3150b.3p",0
"mirna_hsa.miR.3154",0
"mirna_hsa.miR.3157.3p",0
"mirna_hsa.miR.3161",0
"mirna_hsa.miR.3170",0
"mirna_hsa.miR.3173.5p",0
"mirna_hsa.miR.3187.3p",0
"mirna_hsa.miR.32.3p",0
"mirna_hsa.miR.32.5p",0
"mirna_hsa.miR.3200.3p",0
"mirna_hsa.miR.320a",0
"mirna_hsa.miR.320b",0
"mirna_hsa.miR.320c",0
"mirna_hsa.miR.320d",0
"mirna_hsa.miR.323a.3p",0
"mirna_hsa.miR.323a.5p",0
"mirna_hsa.miR.323b.3p",0
"mirna_hsa.miR.324.3p",0
"mirna_hsa.miR.324.5p",0
"mirna_hsa.miR.326",0
"mirna_hsa.miR.328.3p",0
"mirna_hsa.miR.329.3p",0
"mirna_hsa.miR.330.3p",0
"mirna_hsa.miR.330.5p",0
"mirna_hsa.miR.331.3p",0
"mirna_hsa.miR.331.5p",0
"mirna_hsa.miR.335.3p",0
"mirna_hsa.miR.335.5p",0
"mirna_hsa.miR.337.3p",0.0373774191734906
"mirna_hsa.miR.338.3p",0
"mirna_hsa.miR.338.5p",0
"mirna_hsa.miR.339.3p",0
"mirna_hsa.miR.339.5p",0
"mirna_hsa.miR.33a.3p",0
"mirna_hsa.miR.33a.5p",0
"mirna_hsa.miR.33b.5p",0
"mirna_hsa.miR.340.3p",0
"mirna_hsa.miR.340.5p",0
"mirna_hsa.miR.342.3p",0
"mirna_hsa.miR.342.5p",0
"mirna_hsa.miR.345.5p",0
"mirna_hsa.miR.346",0
"mirna_hsa.miR.34a.5p",0
"mirna_hsa.miR.34b.3p",0
"mirna_hsa.miR.34b.5p",0
"mirna_hsa.miR.34c.3p",0
"mirna_hsa.miR.34c.5p",0
"mirna_hsa.miR.3605.3p",0
"mirna_hsa.miR.3607.3p",0
"mirna_hsa.miR.3607.5p",0
"mirna_hsa.miR.3609",0
"mirna_hsa.miR.361.3p",0
"mirna_hsa.miR.361.5p",0
"mirna_hsa.miR.3610",0
"mirna_hsa.miR.3613.3p",0
"mirna_hsa.miR.3613.5p",0
"mirna_hsa.miR.3614.5p",0
"mirna_hsa.miR.3615",0
"mirna_hsa.miR.362.3p",0
"mirna_hsa.miR.362.5p",0
"mirna_hsa.miR.3622a.3p",0
"mirna_hsa.miR.363.3p",0
"mirna_hsa.miR.3648",0
"mirna_hsa.miR.3651",0
"mirna_hsa.miR.3653",0
"mirna_hsa.miR.365a.3p",0
"mirna_hsa.miR.365a.5p",0
"mirna_hsa.miR.365b.3p",0
"mirna_hsa.miR.365b.5p",0
"mirna_hsa.miR.3667.5p",0
"mirna_hsa.miR.367.3p",0
"mirna_hsa.miR.3677.3p",0
"mirna_hsa.miR.3678.5p",0
"mirna_hsa.miR.3681.5p",0
"mirna_hsa.miR.3687",0
"mirna_hsa.miR.369.3p",0
"mirna_hsa.miR.369.5p",0
"mirna_hsa.miR.370.3p",0
"mirna_hsa.miR.370.5p",0
"mirna_hsa.miR.371a.3p",0
"mirna_hsa.miR.371a.5p",0
"mirna_hsa.miR.372.3p",0
"mirna_hsa.miR.372.5p",0
"mirna_hsa.miR.373.3p",0
"mirna_hsa.miR.373.5p",0
"mirna_hsa.miR.374a.3p",0
"mirna_hsa.miR.374a.5p",0
"mirna_hsa.miR.374b.3p",0
"mirna_hsa.miR.374b.5p",0
"mirna_hsa.miR.374c.5p",0
"mirna_hsa.miR.375",0
"mirna_hsa.miR.376a.3p",0
"mirna_hsa.miR.376a.5p",0
"mirna_hsa.miR.376b.3p",0
"mirna_hsa.miR.376b.5p",0
"mirna_hsa.miR.376c.3p",0
"mirna_hsa.miR.376c.5p",0
"mirna_hsa.miR.377.3p",0
"mirna_hsa.miR.377.5p",0
"mirna_hsa.miR.378a.3p",0
"mirna_hsa.miR.378a.5p",0
"mirna_hsa.miR.378c",0
"mirna_hsa.miR.378d",0
"mirna_hsa.miR.379.3p",0
"mirna_hsa.miR.379.5p",0
"mirna_hsa.miR.380.3p",0
"mirna_hsa.miR.380.5p",0
"mirna_hsa.miR.381.3p",0
"mirna_hsa.miR.381.5p",0
"mirna_hsa.miR.382.3p",0
"mirna_hsa.miR.382.5p",0
"mirna_hsa.miR.383.5p",0
"mirna_hsa.miR.3913.5p",0
"mirna_hsa.miR.3917",0
"mirna_hsa.miR.3922.3p",0
"mirna_hsa.miR.3923",0
"mirna_hsa.miR.3928.3p",0
"mirna_hsa.miR.3937",0
"mirna_hsa.miR.3940.3p",0
"mirna_hsa.miR.3943",0
"mirna_hsa.miR.409.3p",0
"mirna_hsa.miR.409.5p",0
"mirna_hsa.miR.410.3p",0
"mirna_hsa.miR.410.5p",0
"mirna_hsa.miR.411.3p",0
"mirna_hsa.miR.411.5p",0
"mirna_hsa.miR.412.5p",0
"mirna_hsa.miR.421",0
"mirna_hsa.miR.423.3p",0
"mirna_hsa.miR.423.5p",0
"mirna_hsa.miR.424.3p",0
"mirna_hsa.miR.424.5p",0
"mirna_hsa.miR.425.3p",0
"mirna_hsa.miR.425.5p",0
"mirna_hsa.miR.429",0
"mirna_hsa.miR.431.3p",0
"mirna_hsa.miR.431.5p",0
"mirna_hsa.miR.432.5p",0
"mirna_hsa.miR.4326",0
"mirna_hsa.miR.433.3p",0
"mirna_hsa.miR.433.5p",0
"mirna_hsa.miR.4423.5p",0
"mirna_hsa.miR.4431",0
"mirna_hsa.miR.4445.5p",0
"mirna_hsa.miR.4449",0
"mirna_hsa.miR.4461",0
"mirna_hsa.miR.4473",0
"mirna_hsa.miR.4491",0
"mirna_hsa.miR.449a",0
"mirna_hsa.miR.449b.3p",0
"mirna_hsa.miR.449b.5p",0
"mirna_hsa.miR.449c.5p",0
"mirna_hsa.miR.450a.5p",0
"mirna_hsa.miR.450b.5p",0
"mirna_hsa.miR.451a",0
"mirna_hsa.miR.452.3p",0
"mirna_hsa.miR.452.5p",0
"mirna_hsa.miR.4521",0
"mirna_hsa.miR.454.3p",0
"mirna_hsa.miR.455.3p",0
"mirna_hsa.miR.455.5p",0
"mirna_hsa.miR.4652.5p",0
"mirna_hsa.miR.4661.5p",0
"mirna_hsa.miR.4662a.5p",0
"mirna_hsa.miR.4668.3p",0
"mirna_hsa.miR.4677.3p",0
"mirna_hsa.miR.4709.3p",0
"mirna_hsa.miR.4724.5p",0
"mirna_hsa.miR.4728.3p",0
"mirna_hsa.miR.4746.5p",0
"mirna_hsa.miR.4758.3p",0
"mirna_hsa.miR.4772.3p",0
"mirna_hsa.miR.4772.5p",0
"mirna_hsa.miR.4787.3p",0
"mirna_hsa.miR.4791",0
"mirna_hsa.miR.483.3p",0
"mirna_hsa.miR.483.5p",0
"mirna_hsa.miR.484",0
"mirna_hsa.miR.485.3p",0
"mirna_hsa.miR.485.5p",0
"mirna_hsa.miR.486.3p",0
"mirna_hsa.miR.486.5p",0
"mirna_hsa.miR.487a.3p",0
"mirna_hsa.miR.487a.5p",0
"mirna_hsa.miR.487b.3p",0
"mirna_hsa.miR.487b.5p",0
"mirna_hsa.miR.489.3p",0
"mirna_hsa.miR.490.3p",0
"mirna_hsa.miR.491.3p",0
"mirna_hsa.miR.491.5p",0
"mirna_hsa.miR.493.3p",0
"mirna_hsa.miR.493.5p",0
"mirna_hsa.miR.494.3p",0
"mirna_hsa.miR.495.3p",0
"mirna_hsa.miR.495.5p",0
"mirna_hsa.miR.496",0
"mirna_hsa.miR.497.5p",0
"mirna_hsa.miR.498",0
"mirna_hsa.miR.499a.3p",0
"mirna_hsa.miR.499a.5p",0
"mirna_hsa.miR.5000.3p",0
"mirna_hsa.miR.500a.3p",0
"mirna_hsa.miR.500a.5p",0
"mirna_hsa.miR.500b.3p",0
"mirna_hsa.miR.500b.5p",0
"mirna_hsa.miR.501.3p",0
"mirna_hsa.miR.501.5p",0
"mirna_hsa.miR.502.3p",0
"mirna_hsa.miR.502.5p",0
"mirna_hsa.miR.503.3p",0
"mirna_hsa.miR.503.5p",0
"mirna_hsa.miR.504.5p",0
"mirna_hsa.miR.505.3p",0
"mirna_hsa.miR.505.5p",0
"mirna_hsa.miR.506.3p",0
"mirna_hsa.miR.507",0
"mirna_hsa.miR.508.3p",0
"mirna_hsa.miR.508.5p",0
"mirna_hsa.miR.509.3.5p",0
"mirna_hsa.miR.509.3p",0
"mirna_hsa.miR.511.5p",0
"mirna_hsa.miR.512.3p",0
"mirna_hsa.miR.512.5p",0
"mirna_hsa.miR.513a.3p",0
"mirna_hsa.miR.513a.5p",0
"mirna_hsa.miR.513b.5p",0
"mirna_hsa.miR.513c.3p",0
"mirna_hsa.miR.513c.5p",0
"mirna_hsa.miR.514a.3p",0
"mirna_hsa.miR.514a.5p",0
"mirna_hsa.miR.514b.5p",0
"mirna_hsa.miR.515.3p",0
"mirna_hsa.miR.515.5p",0
"mirna_hsa.miR.516a.5p",0
"mirna_hsa.miR.516b.5p",0
"mirna_hsa.miR.517.5p",0
"mirna_hsa.miR.517a.3p",0
"mirna_hsa.miR.517b.3p",0
"mirna_hsa.miR.517c.3p",0
"mirna_hsa.miR.518a.3p",0
"mirna_hsa.miR.518a.5p",0
"mirna_hsa.miR.518b",0
"mirna_hsa.miR.518c.3p",0
"mirna_hsa.miR.518c.5p",0
"mirna_hsa.miR.518d.3p",0
"mirna_hsa.miR.518e.3p",0
"mirna_hsa.miR.518f.3p",0
"mirna_hsa.miR.518f.5p",0
"mirna_hsa.miR.519a.3p",0
"mirna_hsa.miR.519a.5p",0
"mirna_hsa.miR.519b.3p",0
"mirna_hsa.miR.519c.3p",0
"mirna_hsa.miR.519d.3p",0
"mirna_hsa.miR.519d.5p",0
"mirna_hsa.miR.519e.3p",0
"mirna_hsa.miR.519e.5p",0
"mirna_hsa.miR.520a.3p",0
"mirna_hsa.miR.520a.5p",0
"mirna_hsa.miR.520b",0
"mirna_hsa.miR.520c.3p",0
"mirna_hsa.miR.520d.3p",0
"mirna_hsa.miR.520d.5p",0
"mirna_hsa.miR.520e",0
"mirna_hsa.miR.520f.3p",0
"mirna_hsa.miR.520f.5p",0
"mirna_hsa.miR.520g.3p",0
"mirna_hsa.miR.520g.5p",0
"mirna_hsa.miR.520h",0
"mirna_hsa.miR.521",0
"mirna_hsa.miR.522.3p",0
"mirna_hsa.miR.523.3p",0
